meteo_time,wd_corr,wd_uncorr,ws_corr,ws_uncorr
2018-08-30 15:05:28.000000,2.46370638084,129.0,2.46370638084,2.2
2018-08-30 15:05:31.000000,2.02730513021,129.0,2.02730513021,2.8
2018-08-30 15:05:32.000000,2.55257569192,114.0,2.55257569192,3.4
2018-08-30 15:05:34.000000,2.36916974935,117.0,2.36916974935,4.0
2018-08-30 15:05:36.000000,1.82553518149,126.0,1.82553518149,3.5
2018-08-30 15:05:39.000000,1.34121900183,167.0,1.34121900183,4.2
2018-08-30 15:05:40.000000,1.9366933758,178.0,1.9366933758,4.1
2018-08-30 15:05:43.000000,2.63233689085,190.0,2.63233689085,4.6
2018-08-30 15:05:44.000000,2.44460272972,188.0,2.44460272972,4.8
2018-08-30 15:05:47.000000,1.06953442037,176.0,1.06953442037,4.6
2018-08-30 15:05:49.000000,1.03929672686,178.0,1.03929672686,3.6
2018-08-30 15:05:52.000000,3.33493431727,219.0,3.33493431727,3.0
2018-08-30 15:05:53.000000,2.96210789084,209.0,2.96210789084,3.5
2018-08-30 15:05:56.000000,2.36508234376,192.0,2.36508234376,4.3
2018-08-30 15:05:57.000000,2.04539241593,181.0,2.04539241593,4.6
2018-08-30 15:06:01.000000,2.00244637423,184.0,2.00244637423,4.4
2018-08-30 15:06:02.000000,1.47688533506,173.0,1.47688533506,4.0
2018-08-30 15:06:05.000000,3.42975994775,30.0,3.42975994775,1.1
2018-08-30 15:06:06.000000,3.43514970697,355.0,3.43514970697,1.4
2018-08-30 15:06:09.000000,2.85209275404,205.0,2.85209275404,1.1
2018-08-30 15:06:11.000000,3.17181467045,143.0,3.17181467045,1.4
2018-08-30 15:06:14.000000,1.68471945722,98.0,1.68471945722,3.0
2018-08-30 15:06:15.000000,2.30571533667,80.0,2.30571533667,3.5
2018-08-30 15:06:18.000000,1.41733380136,67.0,1.41733380136,4.8
2018-08-30 15:06:19.000000,2.03496435624,55.0,2.03496435624,3.9
2018-08-30 15:06:23.000000,2.21674775834,61.0,2.21674775834,1.6
2018-08-30 15:06:24.000000,1.09846109411,64.0,1.09846109411,1.4
2018-08-30 15:06:27.000000,2.15435409807,312.0,2.15435409807,1.2
2018-08-30 15:06:29.000000,3.35274685772,265.0,3.35274685772,1.2
2018-08-30 15:06:32.000000,2.74258771208,110.0,2.74258771208,2.4
2018-08-30 15:06:33.000000,5.51793660248,128.0,5.51793660248,3.2
2018-08-30 15:06:36.000000,4.5681871866,158.0,4.5681871866,6.8
2018-08-30 15:06:37.000000,3.68557446622,163.0,3.68557446622,8.4
2018-08-30 15:06:41.000000,2.74038962197,169.0,2.74038962197,10.8
2018-08-30 15:06:42.000000,3.51795115348,169.0,3.51795115348,10.8
2018-08-30 15:06:45.000000,2.74513208065,176.0,2.74513208065,12.5
2018-08-30 15:06:46.000000,2.95914316742,177.0,2.95914316742,12.6
2018-08-30 15:06:49.000000,2.51403751918,176.0,2.51403751918,13.5
2018-08-30 15:06:51.000000,1.71581453843,173.0,1.71581453843,14.3
