gps_time,alt,amb,ch4,ch4d,co,co2,co2d,cod,cog,gasp,h2o,hdop,heading,lat,lon,pressure,rd1,rd2,sog,t,temp,wd_corr,wd_uncorr,ws_corr,ws_uncorr
2018-09-27 02:15:33.400000,211.399993896,amb[ii],1.9522317439,1.97815751016,co[ii],424.35817761,431.953944047,cod[ii],cog[jj],gasp[ii],1.2599955436,hdop[jj],heading[jj],43.7805307281,-79.4683766871,995.9,rd1[ii],rd2[ii],sog[jj],t[ii],14.2,151.0,151.0,0.5,0.5
2018-09-27 02:15:34.800000,211.399993896,amb[ii],1.9511214387,1.97704091476,co[ii],424.35817761,431.953944047,cod[ii],cog[jj],gasp[ii],1.2599955436,hdop[jj],heading[jj],43.7805292278,-79.4683774833,995.9,rd1[ii],rd2[ii],sog[jj],t[ii],14.2,142.0,142.0,0.5,0.5
2018-09-27 02:15:37.699999,211.399993896,amb[ii],1.9511214387,1.97718242239,co[ii],427.17291902,434.863453541,cod[ii],cog[jj],gasp[ii],1.2668248144,hdop[jj],heading[jj],43.7805261199,-79.4683791328,995.9,rd1[ii],rd2[ii],sog[jj],t[ii],14.2,131.0,131.0,0.6,0.6
2018-09-27 02:15:39.000000,211.399993896,amb[ii],1.9524269089,1.97849538313,co[ii],427.17291902,434.863453541,cod[ii],cog[jj],gasp[ii],1.2668248144,hdop[jj],heading[jj],43.7805247267,-79.4683798722,996.0,rd1[ii],rd2[ii],sog[jj],t[ii],14.2,136.0,136.0,0.6,0.6
2018-09-27 02:15:42.399999,211.399993896,amb[ii],1.9524269089,1.97844145059,co[ii],425.93634089,433.58737441,cod[ii],cog[jj],gasp[ii],1.264224096,hdop[jj],heading[jj],43.780521083,-79.468381806,996.0,rd1[ii],rd2[ii],sog[jj],t[ii],14.2,136.0,136.0,0.6,0.6
2018-09-27 02:15:43.699999,211.399993896,amb[ii],1.9509510819,1.97695719635,co[ii],425.93634089,433.58737441,cod[ii],cog[jj],gasp[ii],1.264224096,hdop[jj],heading[jj],43.7805196898,-79.4683825454,996.0,rd1[ii],rd2[ii],sog[jj],t[ii],14.2,141.0,141.0,0.6,0.6
2018-09-27 02:15:46.899999,211.399993896,amb[ii],1.9509510819,1.97695719635,co[ii],427.93569097,435.627426146,cod[ii],cog[jj],gasp[ii],1.264224096,hdop[jj],heading[jj],43.7805162604,-79.4683843655,996.0,rd1[ii],rd2[ii],sog[jj],t[ii],14.2,135.0,135.0,0.5,0.5
2018-09-27 02:15:48.199999,211.399993896,amb[ii],1.9489753964,1.97497022932,co[ii],427.93569097,435.627426146,cod[ii],cog[jj],gasp[ii],1.264224096,hdop[jj],heading[jj],43.7805153083,-79.4683862329,996.0,rd1[ii],rd2[ii],sog[jj],t[ii],14.2,141.0,141.0,0.6,0.6
2018-09-27 02:15:51.699999,211.399993896,amb[ii],1.9489753964,1.97481851674,co[ii],423.29734862,430.854642476,cod[ii],cog[jj],gasp[ii],1.2568928629,hdop[jj],heading[jj],43.780512844,-79.4683915135,995.9,rd1[ii],rd2[ii],sog[jj],t[ii],14.2,140.0,140.0,0.7,0.7
2018-09-27 02:15:52.899999,211.399993896,amb[ii],1.9535890729,1.97945817904,co[ii],423.29734862,430.854642476,cod[ii],cog[jj],gasp[ii],1.2568928629,hdop[jj],heading[jj],43.7805101182,-79.4683940909,995.9,rd1[ii],rd2[ii],sog[jj],t[ii],14.1,134.0,134.0,0.7,0.7
2018-09-27 02:15:56.200000,211.399993896,amb[ii],1.9535890729,1.97956386548,co[ii],421.49008539,429.038451986,cod[ii],cog[jj],gasp[ii],1.2619882874,hdop[jj],heading[jj],43.7805008981,-79.4684018819,995.9,rd1[ii],rd2[ii],sog[jj],t[ii],14.1,140.0,140.0,0.8,0.8
2018-09-27 02:15:57.500000,211.399993896,amb[ii],1.9510702955,1.9770307652,co[ii],421.49008539,429.038451986,cod[ii],cog[jj],gasp[ii],1.2619882874,hdop[jj],heading[jj],43.780497266,-79.468404951,995.9,rd1[ii],rd2[ii],sog[jj],t[ii],14.1,147.0,147.0,0.8,0.8
2018-09-27 02:16:00.600000,211.600006104,amb[ii],1.9510702955,1.97714129096,co[ii],423.15711813,430.768480132,cod[ii],cog[jj],gasp[ii],1.2673220431,hdop[jj],heading[jj],43.7804917384,-79.4684162803,995.9,rd1[ii],rd2[ii],sog[jj],t[ii],14.1,153.0,153.0,0.6,0.6
2018-09-27 02:16:01.799999,211.600006104,amb[ii],1.9519278658,1.97800378636,co[ii],423.15711813,430.768480132,cod[ii],cog[jj],gasp[ii],1.2673220431,hdop[jj],heading[jj],43.7804918591,-79.4684169643,995.9,rd1[ii],rd2[ii],sog[jj],t[ii],14.1,156.0,156.0,0.7,0.7
2018-09-27 02:16:04.899999,211.600006104,amb[ii],1.9519278658,1.97794969137,co[ii],425.31162029,432.952617187,cod[ii],cog[jj],gasp[ii],1.2647129104,hdop[jj],heading[jj],43.7804921709,-79.4684187312,995.9,rd1[ii],rd2[ii],sog[jj],t[ii],14.1,136.0,136.0,0.8,0.8
